0.000%	1.541%	0.635%	0.977%	2.377%	2.072%	2.274%	2.822%	0.977%	2.822%	2.274%	
1.757%	2.156%	0.965%	0.000%	3.358%	0.536%	2.805%	3.358%	0.000%	3.358%	2.805%	
0.090%	1.288%	0.408%	0.000%	2.446%	2.074%	2.342%	2.808%	0.321%	2.892%	2.259%	
0.793%	1.931%	0.000%	0.587%	2.225%	1.786%	2.122%	2.672%	0.587%	2.672%	2.122%	
0.000%	1.437%	1.301%	0.000%	2.162%	1.416%	2.131%	2.217%	0.000%	2.217%	2.131%	
0.886%	2.031%	0.000%	0.277%	2.650%	1.850%	2.967%	3.519%	0.002%	3.519%	2.967%	
1.991%	2.392%	2.021%	0.000%	2.983%	1.060%	3.002%	3.199%	0.306%	3.430%	2.411%	
0.000%	1.436%	0.384%	0.823%	1.069%	0.613%	2.190%	2.666%	0.756%	2.878%	2.004%	
0.000%	1.438%	1.352%	0.000%	2.214%	1.467%	2.132%	2.268%	0.000%	2.268%	2.132%	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.703%	0.383%	0.703%	0.703%	0.383%	0.703%	0.000%	0.703%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.231%	0.231%	0.000%	0.000%	0.000%	0.231%	0.000%	
0.000%	1.089%	0.000%	0.000%	1.089%	0.000%	1.089%	1.089%	0.000%	1.089%	1.089%	
0.000%	0.000%	0.000%	0.000%	0.388%	0.388%	0.000%	0.000%	0.000%	0.388%	0.000%	
0.000%	0.000%	0.354%	0.000%	0.354%	0.354%	0.000%	0.354%	0.000%	0.354%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.298%	0.298%	0.000%	0.000%	0.000%	0.298%	0.000%	
0.000%	0.000%	0.089%	0.000%	0.089%	0.089%	0.000%	0.089%	0.000%	0.089%	0.000%	
0.000%	0.062%	0.000%	0.000%	0.062%	0.000%	0.062%	0.062%	0.000%	0.062%	0.062%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	1.165%	1.165%	0.000%	0.000%	0.000%	1.165%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.379%	0.379%	0.000%	0.379%	0.379%	
0.000%	0.000%	1.738%	0.000%	2.679%	2.679%	0.000%	1.738%	0.000%	2.679%	0.000%	
0.023%	0.023%	0.023%	0.000%	0.389%	0.164%	0.210%	0.023%	0.023%	0.389%	0.023%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.001%	0.000%	0.504%	0.504%	0.000%	0.001%	0.000%	0.504%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.347%	0.347%	0.000%	0.347%	0.347%	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	0.000%	
0.056%	2.386%	1.621%	0.247%	1.788%	0.908%	2.711%	2.992%	0.000%	3.944%	2.831%	
0.607%	3.395%	2.507%	0.000%	3.220%	2.029%	3.371%	3.743%	0.753%	4.450%	3.395%	
0.312%	2.698%	1.960%	0.000%	2.524%	1.725%	2.675%	3.044%	0.615%	3.746%	2.698%	
INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	INF	
